"RPT_REC_NUM","ProviderNumber","SNF_Name","Address","City","State","ZipCode","County","SNF_BedCount","SNF_BedDaysAvailable","SNF_MedicareInpatientDays","SNF_MedicaidInpatientDays","SNF_OtherInpatientDays","SNF_MedicareDischarges","SNF_MedicaidDischarges","SNF_OtherDischarges","SNF_MedicareALOS","SNF_MedicaidALOS","PRVDR_CTRL_TYPE_CD","PRVDR_NUM","NPI","RPT_STUS_CD","FY_BGN_DT","FY_END_DT","PROC_DT","INITL_RPT_DT","LAST_RPT_DT","TRNSMTL_NUM","FI_NUM","ADR_VNDR_CD","FI_CREAT_DT","UTIL_CD","NPR_DT","SPEC_IND","FI_RCPT_DT","YEAR","DAYS_IN_COST_REPORTING_PERIOD"
"1172992","185159","FRANKFORT REHABILITATION AND CARE","117 OLD SOLDIERS LANE","FRANKFORT","KY","40601","FRANKLIN",100,3100,345,NA,2292,7,NA,20,49,NA,4,"185159",NA,2,2016-12-01,2016-12-31,"08/11/2017","N","N","",1011,4,"08/08/2017","F","08/11/2017","","05/31/2017",2016,30
"1172993","185238","VANCEBURG REHABILITATION AND CARE","58 EASTHAM ST","VANCEBURG","KY","41179","LEWIS",94,2914,123,NA,2660,7,NA,16,17,NA,4,"185238",NA,2,2016-12-01,2016-12-31,"08/11/2017","N","N","",1011,4,"08/08/2017","F","08/11/2017","","05/31/2017",2016,30
"1173073","445112","TREVECCA HEALTH & REHAB CENTER","329 MURFEESBORO ROAD","NASHVILLE","TN","37210","DAVIDSON",120,7080,1209,1323,842,38,15,33,31,88,4,"445112",NA,1,2017-01-01,2017-02-28,"08/14/2017","N","N","",10001,4,"08/11/2017","F","","","07/24/2017",2017,58
"1173074","145211","BRENTWOOD SUB-ACUTE HEALTHCARE","5400 WEST 87TH STREET","BURBANK","IL","60459","COOPK",163,9617,1724,2082,733,70,15,28,24,138,4,"145211",NA,1,2017-01-01,2017-02-28,"08/14/2017","N","N","",12001,4,"08/08/2017","F","","","07/13/2017",2017,58
"1173295","555898","CASA DE MODESTO","1745 ELDENA WAY","MODESTO","CA","95350","STANISLAUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"555898",NA,2,2016-10-05,2016-12-31,"08/15/2017","N","N","",1011,4,"08/07/2017","L","08/10/2017","","05/31/2017",2016,87
"1173405","675557","WINDSONG CARE CENTER","3400 E WALNUT","PEARLAND","TX","77581","BRAZORIA",30,930,372,NA,60,14,NA,3,26,NA,4,"675557",NA,2,2016-12-01,2016-12-31,"08/16/2017","N","N","",4011,4,"08/07/2017","F","08/16/2017","","05/30/2017",2016,30
"1173687","675999","ST. JAMES HOUSE OF BAYTOWN","5800 WEST BAKER ROAD","BAYTOWN","TX","77520","HARRIS",105,9660,1016,696,7338,24,2,27,42,348,5,"675999",NA,2,2016-10-01,2016-12-31,"08/18/2017","N","N","",4011,4,"08/10/2017","F","08/17/2017","","06/01/2017",2016,91
"1173765","225387","GORDON OPERATING COMPANY","389 ALDEN ROAD","FAIRHAVEN","MA","02719","BRISTOL",142,13064,2035,3419,6606,91,49,93,22,69,3,"225387",NA,2,2016-10-01,2016-12-31,"08/18/2017","N","N","",5901,4,"08/17/2017","F","08/15/2017","","06/06/2017",2016,91
"1173989","075348","ADVANCED CENTER FOR NURSING & REHAB","169 DAVENPORT AVENUE","NEW HAVEN","CT","06519","NEW HAVEN",226,20792,1852,14860,341,27,53,3,68,280,4,"075348",NA,2,2016-10-01,2016-12-31,"08/18/2017","N","N","",13001,4,"08/17/2017","F","08/18/2017","","05/26/2017",2016,91
"1174382","045314","GRAND PRAIRIE CARE AND REHABILITATIO","1010 BARNES ST","LONOKE","AR","72086","LONOKE",141,12972,210,1202,173,4,NA,7,52,NA,4,"045314",NA,2,2016-10-01,2016-12-31,"08/22/2017","N","N","",7001,4,"08/18/2017","F","08/21/2017","","06/01/2017",2016,91
"1174398","315480","THE VILLA  AT FLORHAM PARK  INC.","190 PARK AVENUE","FLORHAM","NJ","07932","MORRIS",80,7360,445,2107,1735,6,4,1,74,526,1,"315480",NA,2,2016-10-01,2016-12-31,"08/22/2017","N","N","",12001,4,"08/21/2017","F","08/21/2017","","06/01/2017",2016,91
"1174454","375568","MAPLEWOOD CARE CENTER","6202 E 61ST ST","TULSA","OK","74136","TULSA",180,15660,39,7525,611,NA,26,3,NA,289,4,"375568",NA,2,2016-10-06,2016-12-31,"08/22/2017","Y","N","",4011,4,"08/17/2017","F","08/22/2017","","06/01/2017",2016,86
"1174487","165344","GOWRIE CARE CENTER","1808 MAIN STREET","GOWRIE","IA","50543","WEBSTER",46,2714,262,1101,500,3,3,4,87,367,5,"165344",NA,2,2017-01-01,2017-02-28,"08/22/2017","N","N","",5001,4,"08/22/2017","F","08/22/2017","","08/01/2017",2017,58
"1174488","165426","PERRY HEALTH CARE CENTER","2625 IOWA STREET","PERRY","IA","50220","DALLAS",46,2714,44,810,134,1,1,NA,44,810,5,"165426",NA,2,2017-01-01,2017-02-28,"08/22/2017","N","N","",5001,4,"08/22/2017","F","08/22/2017","","08/01/2017",2017,58
"1174645","185165","WESTPORT CARE CENTER","1101 LYNDON LANE","LOUISVILLE","KY","40222","JEFFERSON",145,8845,218,NA,8135,2,NA,41,109,NA,4,"185165",NA,2,2016-11-01,2016-12-31,"08/23/2017","N","N","",1011,4,"08/21/2017","F","08/23/2017","","06/22/2017",2016,60
"1174650","365290","KIRTLAND REHABILITATION AND CARE","9685 CHILLICOTHE RD","KIRTLAND","OH","44094","LAKE",180,5580,209,1096,2251,5,5,13,41,219,4,"365290",NA,2,2016-12-01,2016-12-31,"08/23/2017","N","N","",1011,4,"08/22/2017","F","08/21/2017","","06/06/2017",2016,30
"1174681","145008","DUQUOIN NURSING & REHAB","514 EAST JACKSON","DUQUOIN","IL","62832","PERRY",74,4366,494,1778,1019,7,7,7,70,254,4,"145008",NA,2,2017-01-01,2017-02-28,"08/24/2017","N","N","",15101,4,"08/14/2017","F","08/23/2017","","08/03/2017",2017,58
"1174685","145323","CARRIER MILLS NURSING AND REHAB CENT","6789 US RT. 45","CARRIER MILLS","IL","62917","SALINE",99,5841,553,3161,1710,10,25,9,55,126,4,"145323",NA,2,2017-01-01,2017-02-28,"08/24/2017","N","N","",15101,4,"08/14/2017","F","08/23/2017","","08/03/2017",2017,58
"1174783","225314","BEDFORD GARDENS CARE & REHAB","4586 ASCUSHNET AVE","NEW BEDFORD","MA","02740","BRISTOL",110,6710,206,2118,2265,11,7,15,18,302,4,"225314",NA,2,2016-11-01,2016-12-31,"08/24/2017","N","N","",4011,4,"08/23/2017","F","08/25/2017","","06/01/2017",2016,60
"1174802","145659","THE WATERFORD CARE CENTER","7445 N SHERIDAN ROAD","CHICAGO","IL","60626","COOK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"145659",NA,2,2016-11-01,2016-12-31,"08/24/2017","N","N","",6101,4,"08/19/2017","L","08/24/2017","","05/31/2017",2016,60
"1174926","055698","CLAIREMONT HEALTHCARE & WELLNESS","8060 FROST STREET","SAN DIEGO","CA","92123","SAN DIEGO",99,9108,1127,5869,1124,32,29,21,35,202,6,"055698",NA,2,2016-10-01,2016-12-31,"08/25/2017","N","N","",1011,4,"08/11/2017","F","08/11/2017","","06/01/2017",2016,91
"1174948","175452","WOODLAWN REHAB & HEALTH CARE CENTER","1600 S WOODLAWN","WICHITA","KS","67218","SEDGWICK",93,8556,255,5723,247,4,1,3,63,5723,6,"175452",NA,2,2016-10-01,2016-12-31,"08/25/2017","N","N","",3001,4,"08/17/2017","F","08/17/2017","","06/01/2017",2016,91
"1175014","676406","TRUCARE LIVING CENTER-SELMA","16550 RETAMA PARKWAY","SELMA","TX","78154","BEXAR",128,9984,667,559,389,13,6,8,51,93,4,"676406",NA,2,2016-10-14,2016-12-31,"08/25/2017","Y","N","",4011,4,"08/23/2017","F","08/25/2017","","06/02/2017",2016,78
"1175048","235331","MEDILODGE OF HOWELL","1333 W GRAND RIVER","HOWELL","MI","48843","LIVINGSTON",219,20148,1016,14054,3352,69,73,57,14,192,4,"235331",NA,2,2016-10-01,2016-12-31,"08/25/2017","N","N","",6001,4,"08/23/2017","F","08/25/2017","","06/01/2017",2016,91
"1175211","056350","LAKE MERRITT HEALTHCARE CENTER LLC","309 MACARTHUR BLVD","OAKLAND","CA","94610","ALAMEDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"056350",NA,2,2016-11-01,2016-12-31,"08/28/2017","N","N","",1011,4,"08/28/2017","L","08/25/2017","","07/05/2017",2016,60
"1175307","555499","REDWOOD HEALTHCARE CENTER LLC","3145 HIGH STREET","OAKLAND","CA","94619","ALAMEDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"555499",NA,2,2016-11-01,2016-12-31,"08/29/2017","N","N","",1011,4,"08/29/2017","L","08/25/2017","","07/05/2017",2016,60
"1175391","035291","CENTER AT VAL VISTA","3744 S ROME ST","GILBERT","AZ","85297","MARICOPA",93,3069,617,61,89,24,12,5,25,5,5,"035291",NA,2,2016-11-29,2016-12-31,"08/31/2017","N","N","",3001,4,"08/31/2017","F","08/31/2017","","07/03/2017",2016,32
"1175429","105959","KR AT COLLEGE HARBOR","4600 54TH AVENUE","ST. PETERSBURG","FL","33711","PINELLAS",52,3172,625,1104,418,25,3,2,25,368,4,"105959",NA,2,2016-11-01,2016-12-31,"08/31/2017","N","N","",9001,4,"08/29/2017","F","08/30/2017","","08/22/2017",2016,60
"1175434","106036","CITRUS HILLS HEALTH & REHABILITATION","124 W. NORVELL BRYANT HWY","HERNANDO","FL","34442","CITRUS",120,7080,898,4591,1292,26,31,37,34,148,4,"106036",NA,2,2017-01-01,2017-02-28,"08/31/2017","N","N","",9001,4,"08/21/2017","F","08/22/2017","","07/26/2017",2017,58
"1175437","106095","THE CLUB HEALTH & REHABILITATION CTR","16529 SE 86  BELLE MEADE CIRCLE","THE VILLAGES","FL","32162","MARION",68,4012,3241,NA,21,162,NA,1,20,NA,4,"106095",NA,2,2017-01-01,2017-02-28,"08/31/2017","N","N","",9001,4,"08/21/2017","F","08/22/2017","","07/26/2017",2017,58
"1175475","505484","NORTHWOODS LODGE","2321 SCHOLD PLACE NW","SILVERDALE","WA","98383","KITSAP",47,2773,1978,NA,686,109,NA,49,18,NA,5,"505484",NA,2,2017-01-01,2017-02-28,"08/31/2017","N","N","",2001,4,"08/31/2017","F","08/31/2017","","08/18/2017",2017,58
"1175477","535051","THERMOPOLIS HEALTHCARE","1210 CANYON HILLS ROAD","THERMOPOLIS","WY","82443","HOT SPRINGS",60,1860,NA,897,480,NA,3,1,NA,299,4,"535051",NA,2,2017-01-01,2017-01-31,"08/31/2017","N","N","",1011,4,"08/31/2017","F","08/30/2017","","07/21/2017",2017,30
"1175493","335267","ELDERWOOD OF UIHLEIN AT LAKE PLACID","185 OLD MILITARY ROAD","LAKE PLACID","NY","12946","ESSEX",156,13884,535,4429,638,13,4,10,41,1107,5,"335267",NA,2,2016-10-04,2016-12-31,"09/08/2017","N","N","",13001,4,"08/31/2017","F","08/31/2017","","06/06/2017",2016,88
"1175527","335844","BETHEL METHODIST HOME","55 GRASSLANDS ROAD","VALHALLA","NY","10595","WESTCHESTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"335844",NA,2,2016-10-31,2016-12-31,"09/08/2017","N","N","",13001,4,"08/30/2017","L","09/01/2017","","06/06/2017",2016,61
"1175543","185176","CLIFTON OAKS CARE CENTER","446 MOUNT HOLLY AVE","LOUISVILLE","KY","40206","JEFFERSON",110,6710,445,NA,5230,11,NA,46,40,NA,4,"185176",NA,2,2016-11-01,2016-12-31,"09/08/2017","N","N","",1011,4,"08/31/2017","F","09/01/2017","","06/30/2017",2016,60
"1175544","385277","CREEKSIDE REHABILITATION AND NURSING","812 SE 48TH AVE","PORTLAND","OR","87215","MULTNOMAH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"385277",NA,2,2016-11-01,2016-12-31,"09/08/2017","N","N","",1011,4,"09/01/2017","N","08/30/2017","","07/03/2017",2016,60
"1175561","105435","2001 THE BRIDGE AT BAY ST. JOE","220 9TH STREET","PORT ST. JOE","FL","32456","GULF",120,10800,1219,6496,673,15,23,13,81,282,5,"105435",NA,2,2017-01-01,2017-03-31,"09/08/2017","N","N","",5901,4,"08/31/2017","F","08/24/2017","","07/31/2017",2017,89
"1175637","265673","GIBBS CARE CENTER","ROUTE 2","STEELVILLE","MO","65565","CRAWFORD",72,3528,116,1219,601,6,39,19,19,31,6,"265673",NA,2,2017-01-01,2017-02-18,"09/08/2017","N","N","",5001,4,"09/01/2017","F","09/01/2017","","08/10/2017",2017,48
"1175643","225007","WINGATE AT MELROSE","15 GREEN STREET","MELROSE","MA","02176","MIDDLESEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"225007",NA,2,2017-01-01,2017-02-28,"09/08/2017","N","Y","",14011,4,"09/05/2017","N","09/05/2017","","06/22/2017",2017,58
"1175695","345553","AUTUMN CARE OF FAYETTEVILLE","1401 71ST SCHOOL ROAD","FAYETTEVILLE","NC","28314","CUMBERLAND",90,8100,1563,3266,2078,61,14,43,25,233,4,"345553",NA,2,2017-01-01,2017-03-31,"09/08/2017","N","N","",11501,4,"08/29/2017","F","09/05/2017","","08/16/2017",2017,89
"1175698","335775","BRONX GARDENS REHAB AND NURSING HOME","2175 QUARRY ROAD","BRONX","NY","10457","BRONX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"335775",NA,2,2016-11-03,2016-12-31,"09/08/2017","N","N","",13001,4,"09/05/2017","L","09/07/2017","","06/13/2017",2016,58
"1175806","245394","GOLDEN LIVING-LYNNHURST","471 LYNNHURST AVE","SAINT PAUL","MN","55104","RAMSEY",72,4248,119,NA,3709,1,NA,21,119,NA,4,"245394",NA,2,2017-01-01,2017-02-28,"09/11/2017","N","N","",1011,4,"09/08/2017","F","09/08/2017","","07/28/2017",2017,58
"1175840","345000","AUTUMN CARE OF BISCOE","401 LAMBERT ROAD","BISCOE","NC","27209","MONTGOMERY",141,12690,1330,5539,922,36,30,23,36,184,4,"345000",NA,2,2017-01-01,2017-03-31,"09/12/2017","N","N","",11501,4,"08/28/2017","F","08/30/2017","","08/14/2017",2017,89
"1175841","345381","VILLAGE CARE OF KING","440 INGRAM DRIVE","KING","NC","27021","STOKES",96,8640,624,5269,2116,12,18,63,52,292,4,"345381",NA,2,2017-01-01,2017-03-31,"09/12/2017","N","N","",11501,4,"08/28/2017","F","08/30/2017","","08/14/2017",2017,89
"1175859","245324","GOLDEN LIVING-BLOOMINGTON","9200 NICOLLET AVE SOUTH","MINNEAPOLIS","MN","55420","HENNEPIN",76,4484,539,NA,2531,11,NA,39,49,NA,4,"245324",NA,2,2017-01-01,2017-02-28,"09/13/2017","N","N","",1011,4,"09/12/2017","F","09/12/2017","","07/28/2017",2017,58
"1175860","395627","GOLDEN LIVING-READING","21 FAIRLANE ROAD","READING","PA","19606","BERKS",124,3844,275,NA,2896,2,NA,19,137,NA,4,"395627",NA,2,2017-01-01,2017-01-31,"09/13/2017","N","N","",1011,4,"09/12/2017","F","09/12/2017","","07/28/2017",2017,30
"1175870","155026","JOHNSON DBA GREENWOOD VILLAGE SOUTH","295 VILLAGE LANE","GREENWOOD","IN","46143","JOHNSON",137,8357,755,4104,2814,14,3,14,53,1368,9,"155026",NA,2,2016-11-01,2016-12-31,"09/13/2017","N","N","",5001,4,"09/12/2017","F","09/12/2017","","07/17/2017",2016,60
"1175953","235038","PILGRIM MANOR","2000 LEONARD STREET NE","GRAND RAPIDS","MI","49505","KENT",55,3355,303,1763,703,14,9,11,21,195,1,"235038",NA,2,2016-10-31,2016-12-31,"09/14/2017","N","N","",6001,4,"09/08/2017","F","09/14/2017","","07/03/2017",2016,61
"1175958","185379","MARTIN MANOR","62 MAUDE ROAD","INEZ","KY","41224","MARTIN",65,3965,396,2935,386,15,7,8,26,419,5,"185379",NA,2,2016-11-01,2016-12-31,"09/14/2017","N","N","",15101,4,"09/14/2017","F","09/13/2017","","08/29/2017",2016,60
"1175972","675398","NEXION HEALTH AT CENTER INC.","501 TIMPSON STREET","CENTER","TX","77935","SHELBY",92,2852,62,1182,332,1,2,1,62,591,4,"675398",NA,2,2017-01-01,2017-01-31,"09/15/2017","N","N","",4011,4,"08/29/2017","F","09/15/2017","","07/06/2017",2017,30
"1175973","675433","NEXION HEALTH AT HUNTSVILLE  INC.","1302 INVERNESS STREET","HUNTSVILLE","TX","77340","WALKER",88,2728,77,1200,85,4,7,2,19,171,4,"675433",NA,2,2017-01-01,2017-01-31,"09/15/2017","N","N","",4011,4,"08/29/2017","F","09/15/2017","","07/06/2017",2017,30
"1175981","215055","GOLDEN LIVING-CUMBERLAND","512 WINIFRED ROAD","CUMBERLAND","MD","21502","ALLEGANY",134,16080,2244,NA,10707,40,NA,54,56,NA,4,"215055",NA,1,2017-01-01,2017-04-30,"09/15/2017","N","N","",1011,4,"09/14/2017","F","","","09/12/2017",2017,119
"1175995","675358","COLONIAL PINES","1203 FARM MARKET ROAD #1277","SAN AUGUSTINE","TX","75972","SAN AUGUSTINE",107,9523,782,4302,2040,14,15,31,55,286,5,"675358",NA,1,2017-01-01,2017-03-30,"09/15/2017","N","N","",3001,4,"09/14/2017","F","","","09/11/2017",2017,88
"1175996","676051","BRIARCLIFF SKILLED NURSING FACILITY","200 NORTHWEST LOOP","CARTHAGE","TX","75633","PANOLA",93,8277,1141,3621,2480,27,16,39,42,226,5,"676051",NA,1,2017-01-01,2017-03-30,"09/15/2017","N","N","",3001,4,"09/14/2017","F","","","09/11/2017",2017,88
"1175998","035207","SPRINGDALE VILLAGE HEALTH CARE","7255 EAST BROADWAY ROAD","MESA","AZ","85208","MARICOPA",122,10492,1158,3469,3396,72,12,142,16,289,4,"035207",NA,2,2017-01-01,2017-03-27,"09/15/2017","N","N","",3001,4,"09/14/2017","F","09/14/2017","","08/25/2017",2017,85
"1176004","125060","MALAMA OHANA NURSING AND REHAB CTR","3288 MOANALUA ROAD","HONOLULU","HI","96818","HONOLULU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"125060",NA,2,2017-01-01,2017-03-11,"09/15/2017","N","Y","",1011,4,"09/14/2017","L","09/15/2017","","08/09/2017",2017,69
"1176019","265557","WESTFIELD NURSING CENTER","3144 STATE HWY. FF","SIKESTON","MO","63801","SCOTT",100,3100,103,1036,20,1,7,1,103,148,4,"265557",NA,2,2016-12-01,2016-12-31,"09/15/2017","N","N","",5001,4,"09/14/2017","F","09/14/2017","","07/11/2017",2016,30
"1176085","525485","REST HAVEN HEALTH CARE CENTER","7676 W MINERAL POINT ROAD","VERONA","WI","53593","DANE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"525485",NA,2,2017-01-01,2017-06-07,"09/19/2017","N","Y","",6001,4,"09/12/2017","N","09/19/2017","","07/11/2017",2017,157
"1176135","265657","ABBEY WOODS","5026 FARAON ST","SAINT JOSEPH","MO","64506","BUCHANAN",100,36500,413,3874,1035,7,5,6,59,774,4,"265657",NA,2,2017-01-01,2017-03-31,"09/20/2017","N","N","",5001,4,"09/20/2017","F","09/20/2017","","08/31/2017",2017,89
"1176152","445497","THE HIGHLANDS OF DYERSBURG HEALTH &","350 EAST TICKLE STREET","DYERSBURG","TN","38024","DYER",123,45018,4617,23174,4203,142,49,63,32,472,4,"445497",NA,1,2017-01-01,2017-02-28,"09/20/2017","N","N","",10001,4,"09/18/2017","F","","","08/25/2017",2017,58
"1176286","445223","RENAISSANCE TERRACE","257 PATTON LANE","HARRIMAN","TN","37748","ROANE",130,11700,783,7040,572,14,20,15,55,352,6,"445223",NA,1,2017-01-01,2017-03-31,"09/22/2017","N","N","",4011,4,"09/19/2017","F","","","08/31/2017",2017,89
"1176317","465088","ALPINE VALLEY CARE CENTER","25 EAST ALPINE WAY","PLEASANT GROVE","UT","84062","UTAH",45,4140,41,2581,607,2,4,17,20,645,2,"465088",NA,2,2017-01-01,2017-03-31,"09/22/2017","N","N","",3001,4,"09/21/2017","F","09/21/2017","","08/28/2017",2017,89
"1176325","505282","EAST ADAMS CARE CENTER  LLC","506 S JACKSON STREET","RITZVILLE","WA","99169","ADAMS",50,2250,NA,231,108,NA,5,1,NA,46,11,"505282",NA,2,2017-01-01,2017-02-14,"09/22/2017","N","N","",10001,4,"09/21/2017","F","09/22/2017","","07/14/2017",2017,44
"1176330","255345","CARTHAGE HEAKLTH AND REHAB CENTER","310 ELLIS STREET","CARTHAGE","MS","39051","LEAKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"255345",NA,2,2016-11-10,2016-12-31,"09/22/2017","N","N","",7001,4,"09/15/2017","N","09/22/2017","","07/13/2017",2016,51
"1176340","105756","LIFE CARE CENTER OF HILLIARD","3756 WEST THIRD STREET","HILLIARD","FL","32046","NASSAU",120,14400,2683,9232,1303,88,41,45,30,225,4,"105756",NA,1,2017-01-01,2017-04-30,"09/25/2017","N","N","",10001,4,"09/22/2017","F","","","09/20/2017",2017,119
"1176341","445240","LIFE CARE CENTER OF RED BANK","1020 RUNYAN DRIVE","CHATTANOOGA","TN","37405","HAMILTON",148,17760,2675,7566,3610,84,30,90,31,252,4,"445240",NA,1,2017-01-01,2017-04-30,"09/25/2017","N","N","",10001,4,"09/22/2017","F","","","09/19/2017",2017,119
"1176355","345375","6101 SCOTLAND MANOR HEALTH CARE CENT","920 JR. HIGH SCHOOL ROAD","SCOTLAND NECK","NC","27874","HALIFAX",62,5580,743,3373,269,8,19,NA,92,177,5,"345375",NA,2,2017-01-01,2017-03-31,"09/25/2017","N","N","",5901,4,"09/22/2017","F","09/22/2017","","09/14/2017",2017,89
"1176362","525515","LEDGE VIEW NURSING CENTER  INC","3737 DICKINSON ROAD","DE PERE","WI","54115","BROWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"525515",NA,2,2017-01-01,2017-03-23,"09/26/2017","N","Y","",6001,4,"09/18/2017","L","09/26/2017","","08/14/2017",2017,81
"1176366","345359","6102 CREEKSIDE CARE & REHABILITATION","604 STOKES STREET EAST","AHOSKIE","NC","27910","HERTFORD",151,13590,1600,9196,1311,44,34,14,36,270,5,"345359",NA,2,2017-01-01,2017-03-31,"09/26/2017","N","N","",5901,4,"09/26/2017","F","09/26/2017","","09/14/2017",2017,89
"1176374","345255","CAROLINA CARE CENTER OF CHERRYVILLE","111 HARRILSON RD","CHERRYVILLE","NC","28021","GASTON",107,9844,1064,5904,1544,28,15,28,38,393,4,"345255",NA,2,2016-10-01,2016-12-31,"09/26/2017","N","N","",11501,4,"09/25/2017","F","09/25/2017","","09/14/2017",2016,91
"1176433","175267","SHAWNEE GARDENS HEALTHCARE & REHAB","6416 LONG STREET","SHAWNEE","KS","66216","JOHNSON",145,13050,482,8370,937,14,14,19,34,597,6,"175267",NA,1,2017-01-01,2017-03-31,"09/28/2017","N","N","",1011,4,"09/20/2017","F","","","08/31/2017",2017,89
"1176439","035193","SPRINGDALE WEST","3130 EAST BROADWAY ROAD","MESA","AZ","85204","MARICOPA",204,17544,789,8856,3117,54,45,139,14,196,4,"035193",NA,2,2017-01-01,2017-03-27,"09/28/2017","N","N","",3001,4,"09/27/2017","F","09/27/2017","","08/25/2017",2017,85
"1176449","455627","GSS - DENTON VILLAGE","2500 HINKLE DR","DENTON","TX","76201","DENTON",69,6210,1542,1788,1834,67,12,61,23,149,1,"455627",NA,2,2017-01-01,2017-03-31,"09/28/2017","N","N","",3001,4,"09/25/2017","F","09/25/2017","","08/28/2017",2017,89
"1176450","455685","GSS - LAKE FOREST","3901 MONECITIO DR","DENTON","TX","76205","DENTON",60,5400,1021,1912,827,45,1,22,22,1912,1,"455685",NA,2,2017-01-01,2017-03-31,"09/28/2017","N","N","",3001,4,"09/25/2017","F","09/25/2017","","08/28/2017",2017,89
"1176451","465128","HILLSIDE REHABILITATION CENTER","1216 EAST 1300 SOUTH","SALT LAKE CITY","UT","84105","SALT LAKE",82,7544,408,3398,1550,16,12,47,25,283,2,"465128",NA,2,2017-01-01,2017-03-31,"09/28/2017","N","N","",3001,4,"09/25/2017","F","09/25/2017","","08/28/2017",2017,89
"1176452","675972","CARROLLTON HEALTH & REHABILITATION","1618 KIRBY ROAD","CARROLLTON","TX","75006","DALLAS",120,10800,410,4891,522,27,16,15,15,305,4,"675972",NA,2,2017-01-01,2017-03-31,"09/28/2017","N","N","",1011,4,"09/26/2017","F","09/26/2017","","08/30/2017",2017,89
"1176637","335540","GUILDERLAND OPERATOR  LLC","127 MAIN STREET","GUILDERLAND CENTER","NY","12085","ALBANY",127,6477,1056,3413,1758,19,11,17,55,310,4,"335540",NA,2,2016-11-11,2016-12-31,"09/29/2017","N","N","",13001,4,"09/19/2017","F","09/29/2017","","08/09/2017",2016,50
"1176644","105002","SANDALWOOD NURSING CENTER  INC.","1001 SOUTH BEACH STREET","DAYTONA BEACH","FL","32114","VOLUSIA",99,8910,428,5099,2416,9,17,46,47,299,4,"105002",NA,2,2017-01-01,2017-03-31,"09/29/2017","N","N","",9001,4,"09/19/2017","F","09/19/2017","","07/19/2017",2017,89
"1176690","165387","PRIMGHAR CARE CENTER","735 NORTH RERICK AVENUE","PRIMGHAR","IA","51245","OBRIEN",40,2360,66,1185,177,1,NA,NA,66,NA,5,"165387",NA,2,2017-01-01,2017-02-28,"10/17/2017","N","N","",5901,4,"09/29/2017","F","09/29/2017","","08/01/2017",2017,58
"1176691","225263","QUINCY HEALTH AND REHABILITATION CTR","11 MCGRATH HIGHWAY","QUINCY","MA","02169","NORFOLK",126,11340,246,7896,1807,8,14,10,30,564,5,"225263",NA,2,2017-01-01,2017-03-31,"10/17/2017","N","N","",5901,4,"10/02/2017","F","10/02/2017","","09/01/2017",2017,89
"1176692","445149","7022 SIGNATURE HEALTHCARE AT SAINT F","6007 PARK AVENUE","MEMPHIS","TN","38119","SHELBY",197,13199,416,3892,3590,8,27,81,52,144,5,"445149",NA,2,2017-01-01,2017-03-08,"10/17/2017","N","N","",5901,4,"10/02/2017","F","10/02/2017","","08/24/2017",2017,66
"1176701","225456","DEN MAR HEALTH & REHABILITATION CENT","44 SOUTH STREET","ROCKPORT","MA","01966","ESSEX",76,6840,276,5183,359,6,4,1,46,1295,5,"225456",NA,2,2017-01-01,2017-03-31,"10/17/2017","N","N","",5901,4,"10/03/2017","F","10/03/2017","","09/01/2017",2017,89
"1176776","335424","SCHNURMACHER CTR FOR REHAB & NURSING","12 TIBBITS AVENUE","WHITE PLAINS","NY","10606","WESTCHESTER",200,14600,856,8773,3792,33,11,38,25,797,2,"335424",NA,2,2017-01-01,2017-03-14,"10/17/2017","N","N","",13001,4,"09/27/2017","F","10/05/2017","","08/16/2017",2017,72
"1176921","345380","REHAB & HEALTH CARE @ VILLAGE GREEN","1601 PURDUE DRIVE","FAYETTEVILLE","NC","28304","CUMBERLAND",170,15300,3447,3681,1750,101,18,57,34,204,4,"345380",NA,2,2017-01-01,2017-03-31,"10/17/2017","N","N","",11501,4,"10/05/2017","F","10/09/2017","","10/04/2017",2017,89
"1176927","175444","RICHMOND HEALTHCARE AND REHAB CENTER","340 EAST SOUTH STREET","RICHMOND","KS","66080","FRANKLIN",60,5400,244,2167,1522,8,12,23,30,180,6,"175444",NA,2,2017-01-01,2017-03-31,"10/17/2017","N","N","",1011,4,"10/05/2017","F","10/05/2017","","08/31/2017",2017,89
